image_path,output
test/21036.jpg,"[[{'left': 0.17766497461928935, 'top': 0.078125, 'width': 0.7868020304568528, 'height': 0.3046875, 'shape': 'rectangle', 'label': ' \n\x0c'}, {'left': 0.015228426395939087, 'top': 0.38671875, 'width': 0.9289340101522843, 'height': 0.15625, 'shape': 'rectangle', 'label': ' \n\x0c'}]]"
test/21033.jpg,"[[{'left': 0.3002754820936639, 'top': 0.032015065913371, 'width': 0.3691460055096419, 'height': 0.06779661016949153, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.8484848484848485, 'top': 0.03766478342749529, 'width': 0.13498622589531684, 'height': 0.05649717514124294, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.005509641873278237, 'top': 0.09981167608286252, 'width': 0.9889807162534436, 'height': 0.12052730696798493, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.01652892561983471, 'top': 0.20527306967984935, 'width': 0.9696969696969697, 'height': 0.10169491525423727, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.4049586776859504, 'top': 0.3032015065913371, 'width': 0.2286501377410468, 'height': 0.07156308851224108, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.4297520661157025, 'top': 0.6421845574387948, 'width': 0.1763085399449036, 'height': 0.1167608286252354, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.1790633608815427, 'top': 0.743879472693032, 'width': 0.652892561983471, 'height': 0.07721280602636538, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}, {'left': 0.8429752066115702, 'top': 0.9058380414312618, 'width': 0.1515151515151516, 'height': 0.05649717514124297, 'shape': 'rectangle', 'label': 'ГМ. МЕЛИХОВА =]\n\nнучебнику 8. Кибиревой, О.А. Клейнфельд, ГИ. Мелиховой\n\n«РУССКИЙ ЯЗЫК»\n\n   \n\x0c'}]]"
test/21027.jpg,"[[{'shape': 'rectangle', 'left': 0.1763085399449036, 'top': 0.16382978723404254, 'width': 0.6528925619834711, 'height': 0.3446808510638298, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.1652892561983471, 'top': 0.5170212765957447, 'width': 0.6749311294765841, 'height': 0.14042553191489363, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.08539944903581267, 'top': 0.6595744680851063, 'width': 0.743801652892562, 'height': 0.10425531914893617, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.8016391869851841, 'top': 0.7843759923785327, 'width': 0.19248112056795927, 'height': 0.15080978088282013, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.699724517906336, 'top': 0.9404255319148936, 'width': 0.06611570247933884, 'height': 0.0574468085106383, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.005509641873278237, 'top': 0.002127659574468085, 'width': 0.9917355371900828, 'height': 0.15106382978723404, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.008264462809917356, 'top': 0.23404255319148937, 'width': 0.1652892561983471, 'height': 0.1702127659574468, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.837465564738292, 'top': 0.20638297872340425, 'width': 0.15977961432506887, 'height': 0.1851063829787234, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.0027548209366391185, 'top': 0.46595744680851064, 'width': 0.15426997245179064, 'height': 0.15531914893617021, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.8457300275482094, 'top': 0.4574468085106383, 'width': 0.15151515151515152, 'height': 0.16170212765957448, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.8402203856749312, 'top': 0.6851063829787234, 'width': 0.07988980716253444, 'height': 0.11914893617021277, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.8236914600550964, 'top': 0.9170212765957447, 'width': 0.17355371900826447, 'height': 0.08085106382978724, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.005509641873278237, 'top': 0.7617021276595745, 'width': 0.1652892561983471, 'height': 0.08723404255319149, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.17355371900826447, 'top': 0.774468085106383, 'width': 0.6115702479338843, 'height': 0.12978723404255318, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.0027548209366391185, 'top': 0.9063829787234042, 'width': 0.2754820936639119, 'height': 0.09148936170212765, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}, {'shape': 'rectangle', 'left': 0.31129476584022037, 'top': 0.9106382978723404, 'width': 0.2809917355371901, 'height': 0.08723404255319149, 'label': ' \n\nнавыки самоконтроля и\n\n \n\n7-39\nЕ = Е ПУ и\n\n \n\x0c'}]]"
test/21021.jpg,"[[{'left': 0.01652892561983471, 'top': 0.00404040404040404, 'width': 0.5730027548209367, 'height': 0.08282828282828283, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.6336088154269972, 'top': 0.014141414141414142, 'width': 0.1955922865013775, 'height': 0.0606060606060606, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.8319559228650137, 'top': 0.01818181818181818, 'width': 0.13774104683195598, 'height': 0.07070707070707072, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.008264462809917356, 'top': 0.15353535353535352, 'width': 0.9696969696969697, 'height': 0.09898989898989902, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.013774104683195593, 'top': 0.25656565656565655, 'width': 0.4132231404958677, 'height': 0.054545454545454564, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.01928374655647383, 'top': 0.32525252525252524, 'width': 0.9559228650137741, 'height': 0.41414141414141414, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.008264462809917356, 'top': 0.7878787878787878, 'width': 0.6804407713498623, 'height': 0.0828282828282828, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.7741046831955923, 'top': 0.8141414141414142, 'width': 0.1267217630853994, 'height': 0.1656565656565656, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}, {'left': 0.05509641873278237, 'top': 0.9353535353535354, 'width': 0.13774104683195593, 'height': 0.04646464646464643, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\n   \n\x0c'}]]"
test/21014.jpg,"[[{'left': 0.005154639175257732, 'top': 0.16153846153846155, 'width': 0.9793814432989691, 'height': 0.21153846153846154, 'shape': 'rectangle', 'label': ' \n\nРУССКИЙ ЯЗЫК\nПроверочные работы\n\nЯ\n>\n\nкласс\n\n \n\n \n\n \n\x0c'}, {'left': 0.07731958762886598, 'top': 0.4269230769230769, 'width': 0.5257731958762886, 'height': 0.39615384615384613, 'shape': 'rectangle', 'label': ' \n\nРУССКИЙ ЯЗЫК\nПроверочные работы\n\nЯ\n>\n\nкласс\n\n \n\n \n\n \n\x0c'}, {'left': 0.7061855670103093, 'top': 0.4, 'width': 0.2938144329896907, 'height': 0.34615384615384615, 'shape': 'rectangle', 'label': ' \n\nРУССКИЙ ЯЗЫК\nПроверочные работы\n\nЯ\n>\n\nкласс\n\n \n\n \n\n \n\x0c'}]]"
test/21008.jpg,"[[{'left': 0.15426997245179064, 'top': 0.058931860036832415, 'width': 0.6776859504132231, 'height': 0.06077348066298342, 'shape': 'rectangle', 'label': 'ВИРА\n\nА.М. ЗЕМСКИЙ\n#2105\nКии\n\nХК Чт\n\nВЕ\n\n \n\x0c'}, {'left': 0.3085399449035813, 'top': 0.14917127071823205, 'width': 0.371900826446281, 'height': 0.13443830570902393, 'shape': 'rectangle', 'label': 'ВИРА\n\nА.М. ЗЕМСКИЙ\n#2105\nКии\n\nХК Чт\n\nВЕ\n\n \n\x0c'}, {'left': 0.10743801652892562, 'top': 0.30570902394106814, 'width': 0.7713498622589532, 'height': 0.06998158379373848, 'shape': 'rectangle', 'label': 'ВИРА\n\nА.М. ЗЕМСКИЙ\n#2105\nКии\n\nХК Чт\n\nВЕ\n\n \n\x0c'}, {'left': 0.5730027548209367, 'top': 0.39226519337016574, 'width': 0.30027548209366395, 'height': 0.07918968692449357, 'shape': 'rectangle', 'label': 'ВИРА\n\nА.М. ЗЕМСКИЙ\n#2105\nКии\n\nХК Чт\n\nВЕ\n\n \n\x0c'}, {'left': 0.10743801652892562, 'top': 0.585635359116022, 'width': 0.8181818181818182, 'height': 0.28545119705340705, 'shape': 'rectangle', 'label': 'ВИРА\n\nА.М. ЗЕМСКИЙ\n#2105\nКии\n\nХК Чт\n\nВЕ\n\n \n\x0c'}, {'left': 0.3774104683195592, 'top': 0.8876611418047882, 'width': 0.2506887052341598, 'height': 0.05156537753222845, 'shape': 'rectangle', 'label': 'ВИРА\n\nА.М. ЗЕМСКИЙ\n#2105\nКии\n\nХК Чт\n\nВЕ\n\n \n\x0c'}]]"
test/21001.jpg,"[[{'left': 0.2066115702479339, 'top': 0.012219959266802444, 'width': 0.7768595041322315, 'height': 0.034623217922606926, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}, {'left': 0.19008264462809918, 'top': 0.05295315682281059, 'width': 0.7878787878787878, 'height': 0.285132382892057, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}, {'left': 0.013774104683195593, 'top': 0.014256619144602852, 'width': 0.14325068870523416, 'height': 0.04073319755600814, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}, {'left': 0.01652892561983471, 'top': 0.12627291242362526, 'width': 0.1487603305785124, 'height': 0.20773930753564152, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}, {'left': 0.12396694214876033, 'top': 0.38289205702647655, 'width': 0.768595041322314, 'height': 0.2240325865580448, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}, {'left': 0.18181818181818182, 'top': 0.6272912423625254, 'width': 0.6694214876033058, 'height': 0.03462321792260692, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}, {'left': 0.4022038567493113, 'top': 0.780040733197556, 'width': 0.23415977961432505, 'height': 0.12219959266802449, 'shape': 'rectangle', 'label': 'зования\n\n  \n\nКЛАСС\n\nВСЕРОССИЙСКИЕ ПРОВЕРОЧНЫЕ РАБОТЫ\n\nТИПОВЫЕ ВАРИАНТЫ\n\n \n\x0c'}]]"
test/20994.jpg,"[[{'left': 0.005509641873278237, 'top': 0.0019880715705765406, 'width': 0.9944903581267217, 'height': 0.3996023856858847, 'shape': 'rectangle', 'label': 'ИТОГОВОЕ\nСОЧИНЕНИЕ\n\n \n\x0c'}, {'left': 0.005509641873278237, 'top': 0.3996023856858847, 'width': 0.9862258953168044, 'height': 0.3677932405566601, 'shape': 'rectangle', 'label': 'ИТОГОВОЕ\nСОЧИНЕНИЕ\n\n \n\x0c'}]]"
test/20993.jpg,"[[{'left': 0.005235602094240838, 'top': 0.007575757575757576, 'width': 0.9842931937172775, 'height': 0.40151515151515155, 'shape': 'rectangle', 'label': 'ИТОГОВОЕ.\nСОЧИНЕНИЕ\n\n \n\x0c'}, {'left': 0, 'top': 0.4015151515151515, 'width': 0.9947643979057592, 'height': 0.36363636363636365, 'shape': 'rectangle', 'label': 'ИТОГОВОЕ.\nСОЧИНЕНИЕ\n\n \n\x0c'}]]"
test/20985.jpg,"[[{'left': 0.14325068870523416, 'top': 0.07339449541284404, 'width': 0.08264462809917356, 'height': 0.044036697247706424, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.29476584022038566, 'top': 0.025688073394495414, 'width': 0.3856749311294766, 'height': 0.047706422018348627, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.2369146005509642, 'top': 0.06788990825688074, 'width': 0.5454545454545454, 'height': 0.03669724770642202, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.13774104683195593, 'top': 0.12293577981651377, 'width': 0.6887052341597797, 'height': 0.1651376146788991, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.5619834710743802, 'top': 0.42752293577981654, 'width': 0.23691460055096414, 'height': 0.05321100917431193, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.16804407713498623, 'top': 0.3614678899082569, 'width': 0.23415977961432508, 'height': 0.05871559633027523, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.38016528925619836, 'top': 0.42752293577981654, 'width': 0.04132231404958675, 'height': 0.012844036697247707, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.7741046831955923, 'top': 0.48440366972477067, 'width': 0.024793388429751984, 'height': 0.01834862385321101, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}, {'left': 0.22865013774104684, 'top': 0.7706422018348624, 'width': 0.5234159779614326, 'height': 0.12660550458715591, 'shape': 'rectangle', 'label': 'Занимательный\nрусский\nязык\n\nр\nЗапиматеяьный\nи,\n\nМетодическое пособие\n5 класс\nПрограмма\n\nЖе\n\n \n\x0c'}]]"
test/20982.jpg,"[[{'left': 0.2153846153846154, 'top': 0.003861003861003861, 'width': 0.5333333333333333, 'height': 0.30115830115830117, 'shape': 'rectangle', 'label': '   \n\n4 КЛАСС\n\x0c'}, {'left': 0.07692307692307693, 'top': 0.4594594594594595, 'width': 0.8307692307692307, 'height': 0.15057915057915056, 'shape': 'rectangle', 'label': '   \n\n4 КЛАСС\n\x0c'}, {'left': 0.12307692307692308, 'top': 0.7104247104247104, 'width': 0.23076923076923078, 'height': 0.12741312741312738, 'shape': 'rectangle', 'label': '   \n\n4 КЛАСС\n\x0c'}, {'left': 0.3641025641025641, 'top': 0.667953667953668, 'width': 0.4512820512820513, 'height': 0.14671814671814676, 'shape': 'rectangle', 'label': '   \n\n4 КЛАСС\n\x0c'}, {'left': 0.26153846153846155, 'top': 0.8571428571428571, 'width': 0.4615384615384615, 'height': 0.12355212355212364, 'shape': 'rectangle', 'label': '   \n\n4 КЛАСС\n\x0c'}]]"
test/20968.jpg,"[[{'left': 0.0055248618784530384, 'top': 0.0035971223021582736, 'width': 0.988950276243094, 'height': 0.2589928057553957, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\nПроктна\n\n   \n\nя.\n\x0c'}, {'left': 0.5469613259668509, 'top': 0.7302158273381295, 'width': 0.4419889502762431, 'height': 0.26618705035971224, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\nПроктна\n\n   \n\nя.\n\x0c'}, {'left': 0.14917127071823205, 'top': 0.8705035971223022, 'width': 0.22651933701657456, 'height': 0.11870503597122295, 'shape': 'rectangle', 'label': 'РУССКИЙ ЯЗЫК\n\nПроктна\n\n   \n\nя.\n\x0c'}]]"
test/20966.jpg,"[[{'left': 0.010526315789473684, 'top': 0.2981132075471698, 'width': 0.9842105263157894, 'height': 0.3471698113207547, 'shape': 'rectangle', 'label': '   \n \n\n  \n\nооо\n\x0c'}, {'left': 0.042105263157894736, 'top': 0.8716981132075472, 'width': 0.21578947368421056, 'height': 0.10188679245283017, 'shape': 'rectangle', 'label': '   \n \n\n  \n\nооо\n\x0c'}]]"
test/20963.jpg,"[[{'left': 0.10192837465564739, 'top': 0.014583333333333334, 'width': 0.37741046831955927, 'height': 0.06041666666666666, 'shape': 'rectangle', 'label': 'Новый ФГОС\n\nа\nРусский язык,\n\n5\nг.\nБАКИ —Правописание гласных\nом ОДА\n5\n\n \n  \n\nНВ\nры\nЕО\n\n    \n    \n\x0c'}, {'left': 0.7630853994490359, 'top': 0.05416666666666667, 'width': 0.19834710743801653, 'height': 0.1375, 'shape': 'rectangle', 'label': 'Новый ФГОС\n\nа\nРусский язык,\n\n5\nг.\nБАКИ —Правописание гласных\nом ОДА\n5\n\n \n  \n\nНВ\nры\nЕО\n\n    \n    \n\x0c'}, {'left': 0.06887052341597796, 'top': 0.18333333333333332, 'width': 0.8898071625344353, 'height': 0.14791666666666667, 'shape': 'rectangle', 'label': 'Новый ФГОС\n\nа\nРусский язык,\n\n5\nг.\nБАКИ —Правописание гласных\nом ОДА\n5\n\n \n  \n\nНВ\nры\nЕО\n\n    \n    \n\x0c'}, {'left': 0.4132231404958678, 'top': 0.38958333333333334, 'width': 0.5289256198347108, 'height': 0.08958333333333335, 'shape': 'rectangle', 'label': 'Новый ФГОС\n\nа\nРусский язык,\n\n5\nг.\nБАКИ —Правописание гласных\nом ОДА\n5\n\n \n  \n\nНВ\nры\nЕО\n\n    \n    \n\x0c'}, {'left': 0.6721763085399449, 'top': 0.5229166666666667, 'width': 0.31955922865013775, 'height': 0.17916666666666659, 'shape': 'rectangle', 'label': 'Новый ФГОС\n\nа\nРусский язык,\n\n5\nг.\nБАКИ —Правописание гласных\nом ОДА\n5\n\n \n  \n\nНВ\nры\nЕО\n\n    \n    \n\x0c'}, {'left': 0.71900826446281, 'top': 0.7416666666666667, 'width': 0.2534435261707989, 'height': 0.21041666666666659, 'shape': 'rectangle', 'label': 'Новый ФГОС\n\nа\nРусский язык,\n\n5\nг.\nБАКИ —Правописание гласных\nом ОДА\n5\n\n \n  \n\nНВ\nры\nЕО\n\n    \n    \n\x0c'}]]"
test/20949.jpg,"[[{'left': 0.2553191489361702, 'top': 0.15730337078651685, 'width': 0.675531914893617, 'height': 0.22846441947565543, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.7180851063829787, 'top': 0.7528089887640449, 'width': 0.16489361702127658, 'height': 0.19475655430711614, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.2925531914893617, 'top': 0.6142322097378277, 'width': 0.15425531914893614, 'height': 0.18726591760299627, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.010638297872340425, 'top': 0.00749063670411985, 'width': 0.23404255319148937, 'height': 0.4044943820224719, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.28191489361702127, 'top': 0.00749063670411985, 'width': 0.23404255319148937, 'height': 0.1198501872659176, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.8031914893617021, 'top': 0.00749063670411985, 'width': 0.18617021276595747, 'height': 0.10112359550561797, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.5585106382978723, 'top': 0.7453183520599251, 'width': 0.1436170212765958, 'height': 0.22097378277153557, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.574468085106383, 'top': 0.6367041198501873, 'width': 0.09042553191489355, 'height': 0.1123595505617978, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}, {'left': 0.7074468085106383, 'top': 0.6629213483146067, 'width': 0.10638297872340419, 'height': 0.101123595505618, 'shape': 'rectangle', 'label': 'ФГОСаЯ УИН\n\nРыба ПЕНИЯ\n\nТЕСТЫ\n\nр\nУЕ\n=\nе по русскому\n\nязыку\n\n \n\x0c'}]]"
